x,y,averaged_value
1281,778,33.734939759036145
1852,452,52.52525252525253
3760,994,15.625
3244,1716,78.0
64,673,1.01010101010101
1557,2033,26.506024096385538
3692,1265,4.8780487804878
3551,1406,34.375
312,51,47.76119402985074
2582,596,83.0
893,1979,20.0
268,409,49.25373134328358
517,117,8.0
3588,132,41.0
3292,1338,1.42857142857142
1759,1712,65.27777777777779
510,624,10.0
992,2048,98.97959183673468
2239,1290,74.73684210526315
2216,15,87.75510204081633
3136,2113,16.16161616161616
3553,1002,51.578947368421055
1459,1705,68.42105263157895
2049,778,50.602409638554214
2608,754,62.5
3212,2012,96.96969696969695
863,686,53.125
901,1317,40.0
2143,1472,56.94444444444444
1804,889,77.61194029850746
789,833,1.20481927710843
691,1465,37.89473684210526
172,36,0.0
2620,212,35.35353535353535
509,59,4.61538461538461
3391,570,50.526315789473685
604,2058,2.85714285714285
2224,994,58.333333333333336
3169,1242,56.84210526315789
1281,538,50.602409638554214
3768,1971,80.59701492537313
1814,1076,92.0
133,837,3.0
3198,144,8.33333333333333
1668,1812,95.0
479,446,88.54166666666666
2188,1849,43.28358208955223
97,282,4.21052631578947
524,332,2.02020202020202
3296,128,95.91836734693877
296,495,9.18367346938775
688,34,14.583333333333329
1324,1716,0.0
1756,1098,98.57142857142858
1557,1793,48.19277108433735
1661,1019,64.61538461538461
700,452,34.34343434343434
3763,985,8.42105263157894
2143,1232,73.61111111111111
2015,926,15.625
2608,34,26.041666666666668
2046,2064,100.0
2821,2037,84.0
3201,1258,44.57831325301205
481,1002,7.36842105263157
268,2089,59.70149253731343
441,1461,64.0
3212,1292,98.98989898989899
2540,1505,90.24390243902441
2616,291,76.11940298507463
2052,1332,0.0
296,15,2.04081632653061
2049,538,36.144578313253014
703,2010,16.84210526315789
3295,752,87.5
3136,1873,4.04040404040404
3589,597,4.0
1852,1412,59.59595959595959
2060,1772,95.95959595959596
3169,1002,27.368421052631582
1804,2089,46.26865671641791
1284,1572,9.0
1593,261,2.0
1941,1073,67.46987951807229
991,1472,27.77777777777778
691,25,8.42105263157894
2817,1738,79.51807228915662
3198,624,100.0
2752,2113,9.09090909090909
703,90,14.73684210526315
278,1796,53.0
2821,1557,37.0
140,1292,95.95959595959596
3244,516,45.0
652,889,89.55223880597015
2620,1412,67.67676767676768
1633,1482,69.47368421052632
1448,735,96.93877551020408
2527,32,76.38888888888889
1662,864,100.0
3513,1221,11.0
2429,539,66.15384615384615
2820,1812,48.0
3676,1098,98.57142857142858
3692,1505,3.65853658536585
1669,837,67.0
3295,992,84.72222222222221
789,353,86.74698795180723
1984,1633,87.87878787878788
3212,1532,98.98989898989899
1468,1892,75.75757575757575
95,1886,97.91666666666666
3553,282,28.42105263157894
1855,1290,85.26315789473684
3588,852,54.0
1459,505,21.05263157894736
133,117,5.0
604,138,1.42857142857142
1759,272,93.05555555555556
1278,864,100.0
3596,92,3.03030303030303
1633,42,0.0
448,2113,4.04040404040404
3379,1465,55.78947368421052
3551,686,90.625
2820,1572,54.0
172,996,30.0
3391,1530,89.47368421052632
1557,353,84.33734939759037
607,1472,91.66666666666666
3340,169,56.71641791044776
3388,692,50.505050505050505
1004,545,3.65853658536585
2046,1584,100.0
1756,1338,98.57142857142858
140,812,2.02020202020202
517,1557,54.0
97,1482,3.1578947368421
129,1258,37.34939759036144
2820,852,10.0
1046,2036,32.0
2045,779,72.3076923076923
3520,1153,9.09090909090909
296,975,22.44897959183673
1759,1952,34.72222222222222
652,1609,46.26865671641791
1173,833,21.6867469879518
2545,1058,39.32584269662921
1281,58,18.0722891566265
2828,1532,1.01010101010101
3513,741,18.0
992,848,94.89795918367348
3553,1482,20.0
2620,1892,100.0
1075,985,45.263157894736835
3007,90,58.94736842105262
3295,1952,47.22222222222222
894,624,10.0
1009,818,22.47191011235955
1984,193,5.05050505050505
604,1578,1.42857142857142
901,1557,89.0
1036,1849,79.1044776119403
2060,572,97.97979797979798
1772,1505,37.80487804878049
3628,756,31.0
129,778,18.0722891566265
516,1812,94.0
1633,1722,86.31578947368422
3391,1770,93.68421052631581
992,1328,6.122448979591829
2227,745,33.68421052631579
2527,1472,12.5
1593,741,8.0
241,2018,3.3707865168539297
448,193,3.03030303030303
2709,833,27.710843373493972
1661,1979,73.84615384615385
652,1369,31.343283582089548
2600,735,43.87755102040816
2966,836,84.0
1284,372,0.0
3596,1292,9.09090909090909
2620,452,64.64646464646465
510,2064,10.0
1087,1050,56.84210526315789
556,1956,0.0
236,545,2.4390243902439
2908,858,100.0
2368,1873,3.03030303030303
2227,1705,75.78947368421053
3553,42,3.1578947368421
3204,1812,11.0
3205,1557,100.0
1557,1073,51.80722891566265
2817,1018,50.602409638554214
268,1609,55.223880597014926
1376,848,92.85714285714286
3596,1052,21.21212121212121
1064,15,3.0612244897959098
625,1778,42.69662921348314
125,779,10.76923076923077
3007,1050,68.42105263157895
64,1393,8.08080808080808
2821,837,67.0
97,762,4.21052631578947
3588,1092,26.0
307,1465,82.10526315789474
510,1584,100.0
625,578,19.10112359550561
2433,1498,4.81927710843373
2582,1076,88.0
1036,889,74.6268656716418
789,1313,79.51807228915662
2017,42,7.36842105263157
3204,1332,32.0
2236,692,90.90909090909092
2053,1797,70.0
524,92,8.08080808080808
1464,1731,91.04477611940298
2524,1578,100.0
3391,90,64.21052631578948
2528,1328,3.0612244897959098
825,1461,90.0
625,1058,31.46067415730337
3763,1465,12.63157894736842
1984,433,1.01010101010101
1420,2089,46.26865671641791
132,1092,3.0
893,1739,66.15384615384615
3244,1236,18.0
1080,1491,86.56716417910447
1393,1538,38.20224719101123
2995,745,37.89473684210526
3093,353,34.93975903614458
1278,2064,8.33333333333333
992,368,95.91836734693877
865,282,24.210526315789473
133,1557,26.0
680,15,82.6530612244898
140,2012,39.39393939393939
2188,1609,25.37313432835821
1375,1712,11.11111111111111
2368,1633,4.04040404040404
3388,212,39.39393939393939
662,596,7.000000000000001
1668,1332,25.0
319,330,23.1578947368421
2611,745,47.36842105263157
1249,1962,82.10526315789474
3201,298,13.253012048192769
3775,570,28.42105263157894
2821,597,24.0
988,2058,98.57142857142858
2752,1633,5.05050505050505
1593,501,17.0
405,1313,18.0722891566265
3581,1019,6.15384615384615
3212,1052,81.81818181818183
2956,409,46.26865671641791
307,505,2.10526315789473
223,512,12.5
3205,1077,16.0
2239,1050,48.421052631578945
510,1104,100.0
3296,1328,95.91836734693877
316,1172,55.55555555555556
3313,2018,75.28089887640449
1843,25,2.10526315789473
2433,1018,42.16867469879518
1420,169,80.59701492537313
3589,837,20.0
1676,812,87.87878787878788
1456,1714,77.08333333333334
3553,1962,61.05263157894737
1009,578,24.7191011235955
3093,1073,50.602409638554214
1600,1633,42.42424242424242
1087,330,35.78947368421052
3588,612,0.0
3292,1818,98.57142857142858
3308,1025,14.634146341463412
1064,495,23.46938775510204
1456,754,28.125
2161,1778,68.53932584269663
3724,169,41.7910447761194
2017,282,20.0
1281,1738,25.3012048192771
126,1824,5.0
3205,1317,89.0
2611,985,44.21052631578947
3388,1412,67.67676767676768
991,992,27.77777777777778
3350,116,53.0
1676,92,4.04040404040404
3477,1553,72.28915662650603
3680,368,93.87755102040816
2813,1499,73.84615384615385
703,1050,26.31578947368421
3628,1956,49.0
241,338,8.98876404494382
220,1818,100.0
3007,1770,60.0
2188,169,16.417910447761187
2814,1584,100.0
991,32,12.5
3169,1722,2.10526315789473
2992,1954,19.79166666666666
2984,1935,3.0612244897959098
2227,25,14.73684210526315
224,848,98.97959183673468
2828,2012,95.95959595959596
2437,1077,32.0
3136,913,29.292929292929287
2436,2052,16.0
316,1652,12.12121212121212
21,113,80.72289156626506
1072,754,54.166666666666664
1471,2010,46.31578947368421
441,501,2.0
1759,1472,8.33333333333333
556,516,0.0
481,762,12.63157894736842
1459,1225,38.94736842105263
1420,649,50.74626865671642
1676,1292,100.0
2046,864,100.0
3734,116,37.0
513,1258,15.66265060240964
1372,378,1.42857142857142
517,1077,13.0
241,1778,20.22471910112359
2429,59,9.23076923076923
2325,353,16.867469879518072
1759,32,37.5
2156,1025,9.75609756097561
691,505,3.1578947368421
992,1568,90.81632653061223
1393,818,39.32584269662921
3384,291,86.56716417910447
703,570,25.26315789473684
1420,1129,86.56716417910447
524,2012,2.02020202020202
3760,274,11.45833333333333
1084,692,15.151515151515149
1249,762,40.0
2140,1098,100.0
399,600,5.10204081632653
2611,1945,61.05263157894737
510,1344,3.33333333333333
2325,593,8.43373493975903
2984,495,53.06122448979592
223,1952,66.66666666666666
2437,2037,0.0
897,1498,43.37349397590361
448,1153,11.11111111111111
132,2052,36.0
2476,516,65.0
15,120,3.0612244897959098
908,1292,93.93939393939394
3000,1731,100.0
268,1369,49.25373134328358
1375,272,80.55555555555556
691,1945,4.21052631578947
1249,1002,62.10526315789474
625,338,4.49438202247191
1388,1745,4.8780487804878
1046,596,34.0
2608,1714,42.70833333333333
220,138,2.85714285714285
586,2009,50.649350649350644
1669,2037,44.0
2239,2010,94.73684210526316
893,1259,92.30769230769232
700,692,18.18181818181818
3296,608,92.85714285714286
223,1712,91.66666666666666
2703,2040,60.204081632653065
3093,1553,100.0
2992,1234,70.83333333333334
2828,1052,94.94949494949496
894,2064,5.0
1777,578,32.58426966292135
865,42,2.10526315789473
3775,2010,81.05263157894737
1281,1978,53.01204819277109
2995,1705,100.0
223,992,76.38888888888889
2844,157,99.0
2616,51,13.43283582089552
2572,1369,31.343283582089548
1285,2037,12.0
405,1553,90.36144578313252
3087,840,80.61224489795919
481,42,2.10526315789473
832,1633,5.05050505050505
3679,272,91.66666666666666
1840,1474,100.0
2429,1499,30.76923076923077
1832,255,71.42857142857143
1772,1265,62.19512195121951
513,1498,50.602409638554214
1468,692,31.313131313131308
2444,2012,2.02020202020202
2239,810,72.63157894736842
1393,338,0.0
1285,1557,81.0
1075,1945,29.473684210526308
2144,368,98.97959183673468
3724,1609,86.56716417910447
1848,771,73.13432835820896
789,1793,63.85542168674698
278,116,9.0
3679,32,100.0
2506,1289,85.71428571428571
2908,1818,100.0
865,1722,20.0
2992,1474,84.375
2828,92,94.94949494949496
3391,1290,72.63157894736842
3585,1018,21.6867469879518
1468,1172,47.47474747474747
3313,338,37.07865168539326
1661,299,26.15384615384615
2227,265,2.10526315789473
3340,1129,52.23880597014925
2053,357,6.0
3520,2113,6.06060606060606
126,864,5.0
2076,397,85.0
57,21,2.0
3244,756,44.0
680,1695,82.6530612244898
688,1954,11.45833333333333
3204,852,54.0
3692,305,3.65853658536585
992,608,97.9591836734694
1633,762,26.31578947368421
2049,1258,61.44578313253012
1080,531,80.59701492537313
1676,572,11.11111111111111
3477,2033,45.78313253012048
510,384,3.33333333333333
2620,1172,58.58585858585859
1669,1797,72.0
1843,1945,36.84210526315789
1087,810,78.94736842105263
2224,1954,44.79166666666667
3340,1369,25.37313432835821
202,1049,45.454545454545446
2429,1019,67.6923076923077
2820,372,33.0
1216,433,6.06060606060606
1308,1117,99.0
3680,1568,97.9591836734694
481,1482,42.105263157894726
1471,90,5.26315789473684
3292,138,2.85714285714285
312,291,97.01492537313432
2600,975,17.3469387755102
3379,265,38.94736842105263
3692,1745,4.8780487804878
3198,384,100.0
1557,833,21.6867469879518
908,812,15.151515151515149
448,1873,7.07070707070707
129,1738,7.228915662650599
1456,1954,8.33333333333333
825,261,5.0
1852,692,72.72727272727273
517,597,7.000000000000001
2401,522,28.42105263157894
3697,2018,44.9438202247191
3724,649,70.1492537313433
645,2037,0.0
2140,1338,100.0
319,1290,51.578947368421055
3763,1225,0.0
1009,1778,4.49438202247191
3212,92,4.04040404040404
21,353,8.43373493975903
2813,299,67.6923076923077
2752,673,18.18181818181818
688,1714,19.79166666666666
2436,612,18.0
1080,291,19.402985074626862
296,255,2.04081632653061
224,2048,96.93877551020408
2181,1077,100.0
172,1716,27.0
2540,785,3.65853658536585
1036,169,50.74626865671642
1941,1553,83.13253012048193
1600,433,6.06060606060606
1249,1722,0.0
3376,754,18.75
3589,357,6.0
319,2010,58.94736842105262
2444,1052,96.96969696969695
2611,505,44.21052631578947
924,1837,99.0
2745,1701,44.0
1848,51,64.17910447761194
2433,58,10.8433734939759
132,612,1.0
3198,1824,100.0
316,212,0.0
2045,299,30.76923076923077
3376,994,20.83333333333333
988,618,0.0
2368,913,8.08080808080808
586,329,58.44155844155844
3589,1797,7.000000000000001
3477,593,18.0722891566265
652,409,82.08955223880598
307,25,3.1578947368421
1004,785,3.65853658536585
1029,837,1.0
2144,1808,100.0
2623,570,72.63157894736842
132,1812,8.0
1600,1873,10.1010101010101
1448,1215,66.3265306122449
2017,1242,81.05263157894737
1464,1491,79.1044776119403
441,741,2.0
988,1098,98.57142857142858
2076,157,1.0
1420,889,44.776119402985074
3198,2064,100.0
3007,810,84.21052631578947
2060,2012,97.97979797979798
1075,1465,62.10526315789474
2368,1393,13.13131313131313
1557,1553,36.144578313253014
2912,128,98.97959183673468
893,59,21.53846153846154
700,2132,0.0
2436,1092,82.0
3585,1258,12.04819277108433
2053,1557,88.0
2437,1797,10.0
2092,1476,86.0
2956,889,13.43283582089552
2156,1505,6.09756097560975
3333,1797,99.0
1354,89,9.09090909090909
2325,2033,59.036144578313255
2600,1455,0.0
1278,1584,100.0
1471,1290,88.42105263157895
2161,338,31.46067415730337
2049,58,16.867469879518072
516,1572,87.0
2828,572,93.93939393939394
1669,597,55.00000000000001
2908,1338,100.0
1393,1058,60.67415730337079
1036,409,88.05970149253731
2506,1049,88.31168831168831
2236,1172,67.67676767676768
2752,1153,32.32323232323232
3228,1597,50.0
1173,113,86.74698795180723
3308,785,4.8780487804878
3680,2048,94.89795918367348
900,612,85.0
319,1050,14.73684210526315
897,298,16.867469879518072
126,384,6.66666666666666
1413,1077,98.0
2821,117,46.0
2929,1538,69.66292134831461
509,1259,67.6923076923077
2572,409,49.25373134328358
3212,1772,6.06060606060606
2216,735,73.46938775510205
2122,1289,83.11688311688312
2709,2033,73.49397590361446
2368,673,37.37373737373737
3588,372,51.0
2239,1530,50.526315789473685
3692,785,7.3170731707317
2908,1098,100.0
901,2037,20.0
1593,981,45.0
540,157,24.0
1804,1369,22.38805970149253
789,113,15.66265060240964
2860,516,88.0
3201,538,8.43373493975903
2144,1328,1.0204081632653
3004,1892,69.6969696969697
2565,597,99.0
2813,1979,81.53846153846153
1087,1290,1.0526315789473601
908,572,98.98989898989899
2052,132,0.0
680,255,11.22448979591836
3589,117,7.000000000000001
3274,1049,98.7012987012987
3676,378,100.0
2156,305,6.09756097560975
441,1941,99.0
2844,1837,100.0
64,193,17.17171717171717
3093,1313,49.39759036144578
2239,330,47.36842105263157
2227,1225,70.52631578947368
652,649,80.59701492537313
3680,1088,96.93877551020408
3198,1104,73.33333333333333
2444,332,7.07070707070707
1468,1412,52.52525252525253
3588,1572,11.0
125,539,9.23076923076923
1036,2089,44.776119402985074
3585,538,8.43373493975903
620,1505,6.09756097560975
1430,356,41.0
1984,1873,29.292929292929287
924,157,1.0
825,1221,76.0
3589,1317,2.0
21,1793,26.506024096385538
908,1532,95.95959595959596
2524,618,98.57142857142858
3000,1251,95.52238805970148
2528,368,98.97959183673468
316,1892,72.72727272727273
3752,1695,42.85714285714285
2227,505,43.1578947368421
2188,649,19.402985074626862
513,1978,10.8433734939759
645,1797,98.0
2052,2052,23.0
1285,357,2.0
2828,812,93.93939393939394
3775,330,5.26315789473684
556,36,0.0
3520,433,20.2020202020202
1941,113,7.228915662650599
3308,305,3.65853658536585
307,745,10.52631578947368
604,618,0.0
3513,1941,98.0
540,637,1.0
1855,90,47.36842105263157
2616,1971,97.01492537313432
2060,1532,93.93939393939394
3004,1412,95.95959595959596
2572,1609,79.1044776119403
897,1978,9.63855421686747
1216,1393,22.22222222222222
3350,1316,68.0
2052,612,35.0
3197,779,64.61538461538461
2890,1529,50.649350649350644
2995,1225,77.89473684210526
517,1317,20.0
680,975,88.77551020408163
2528,848,3.0612244897959098
405,353,95.18072289156626
540,877,28.000000000000004
1292,2012,4.04040404040404
2053,1077,48.0
2433,298,8.43373493975903
1708,1236,86.0
448,673,21.21212121212121
1804,169,47.76119402985074
312,1731,68.65671641791045
2524,1818,98.57142857142858
3775,1770,3.1578947368421
1797,2037,1.0
3772,1412,76.76767676767676
236,1265,4.8780487804878
2361,1221,100.0
2820,2052,15.0
405,1073,0.0
3102,1001,87.5
908,1772,92.92929292929291
1354,329,67.53246753246754
1216,1873,2.02020202020202
2053,117,11.0
3197,1499,87.6923076923077
2995,505,40.0
2623,90,46.31578947368421
2572,2089,22.38805970149253
156,1357,47.0
2966,1796,91.0
2817,778,56.62650602409639
3768,1491,74.6268656716418
1376,1088,5.10204081632653
908,332,88.88888888888889
3717,117,2.0
832,193,3.03030303030303
2908,378,98.57142857142858
680,1935,1.0204081632653
3004,932,69.6969696969697
3763,1945,60.0
1941,833,19.27710843373494
57,1701,2.0
1004,1985,3.65853658536585
133,1797,12.0
625,2018,17.97752808988764
2092,516,26.0
1216,2113,4.04040404040404
3212,812,1.01010101010101
3585,298,10.8433734939759
2436,852,36.0
2045,539,26.15384615384615
3775,810,60.0
1459,265,5.26315789473684
224,128,97.9591836734694
2140,378,1.42857142857142
1777,1298,89.8876404494382
21,1313,20.48192771084337
2924,65,3.65853658536585
1797,1557,99.0
57,1461,1.0
1308,1837,1.0
1430,1796,82.0
3596,2012,94.94949494949496
3589,1557,4.0
2623,810,85.26315789473684
1600,2113,2.02020202020202
3724,1849,65.67164179104478
2611,1465,78.94736842105263
2092,1716,78.0
700,1412,43.43434343434343
516,852,9.0
2817,1258,75.90361445783132
133,1317,10.0
3197,1739,7.69230769230769
832,913,8.08080808080808
2444,812,4.04040404040404
405,1793,32.53012048192771
2616,1011,0.0
620,65,1.21951219512195
3763,265,6.31578947368421
1950,1721,71.875
3752,255,71.42857142857143
278,1076,81.0
652,2089,47.76119402985074
1756,618,1.42857142857142
3136,673,4.04040404040404
900,2052,20.0
2460,1357,98.0
3004,2132,67.67676767676768
3391,330,77.89473684210526
513,1738,10.8433734939759
1676,1052,91.91919191919192
1173,353,7.228915662650599
2821,1797,95.0
3129,1941,36.0
3379,1705,56.84210526315789
2188,409,76.11940298507463
3588,1332,45.0
988,1818,0.0
940,756,3.0
3093,2033,50.602409638554214
241,1298,31.46067415730337
2433,1738,61.44578313253012
2966,356,100.0
3296,368,95.91836734693877
1285,837,15.0
1692,397,98.0
1855,1770,73.68421052631578
1216,1633,8.08080808080808
1413,837,1.0
1843,1465,78.94736842105263
2429,1259,100.0
140,92,1.01010101010101
3308,1745,90.24390243902441
3724,409,25.37313432835821
3697,578,25.842696629213478
900,1332,80.0
441,1701,21.0
3772,2132,20.2020202020202
405,2033,6.02409638554216
3752,1935,26.53061224489796
2334,761,3.125
3676,1578,1.42857142857142
3520,1873,6.06060606060606
3717,1557,1.0
703,1530,96.84210526315789
3612,1357,53.0
2232,1731,88.05970149253731
3201,1738,16.867469879518072
1843,1225,45.263157894736835
3340,649,77.61194029850746
133,2037,6.0
2060,92,20.2020202020202
1284,1812,1.0
3093,113,18.0722891566265
3000,771,94.02985074626866
1662,1584,98.33333333333331
1285,117,5.0
3775,1050,66.3157894736842
1600,1393,10.1010101010101
893,1499,95.3846153846154
1977,261,0.0
30,1961,3.125
3340,409,38.80597014925373
3296,1088,0.0
2140,618,2.85714285714285
1665,1498,65.06024096385542
2052,372,17.0
312,1251,76.11940298507463
1708,1956,51.0
2161,98,55.0561797752809
3368,495,74.48979591836735
1941,353,4.81927710843373
924,2077,99.0
319,570,3.1578947368421
1600,913,4.04040404040404
2814,624,98.33333333333331
1413,1557,100.0
2611,1705,46.31578947368421
1669,1557,55.00000000000001
516,2052,0.0
652,1129,88.05970149253731
3212,332,91.91919191919192
1388,1505,2.4390243902439
2049,1018,68.67469879518072
798,761,1.04166666666666
1984,1393,10.1010101010101
1084,452,0.0
278,356,12.0
1285,597,16.0
1372,1818,1.42857142857142
3379,505,3.1578947368421
3513,981,12.0
2444,92,97.97979797979798
2136,213,100.0
510,1824,98.33333333333331
405,593,71.08433734939759
2956,1369,17.91044776119403
2181,1317,99.0
132,132,2.0
1064,735,88.77551020408163
3775,90,43.1578947368421
2368,193,9.09090909090909
172,276,0.0
2429,299,70.76923076923077
924,877,71.0
2620,1652,57.57575757575758
3212,572,4.04040404040404
3102,1721,2.08333333333333
3205,357,39.0
3672,1653,0.0
1756,858,98.57142857142858
3680,1808,8.16326530612244
3763,745,16.84210526315789
2572,1849,67.16417910447761
897,778,12.04819277108433
832,1393,9.09090909090909
21,833,89.1566265060241
2540,545,3.65853658536585
2436,1332,100.0
556,1716,33.0
2966,116,71.0
3752,495,9.18367346938775
1368,1173,100.0
901,117,7.000000000000001
3388,1892,70.70707070707071
3596,572,3.03030303030303
2565,1317,100.0
509,539,3.07692307692307
268,169,61.19402985074627
3136,1393,7.07070707070707
1173,1073,55.42168674698795
1284,612,6.0
988,858,98.57142857142858
2817,1978,54.21686746987952
1662,144,10.0
2844,1597,99.0
1292,812,92.92929292929291
1388,1025,2.4390243902439
3379,745,10.52631578947368
3350,2036,79.0
1413,2037,1.0
2956,1849,86.56716417910447
1941,1313,84.33734939759037
3129,1221,89.0
216,213,100.0
2437,357,26.0
3582,864,100.0
2052,852,39.0
3772,452,36.36363636363636
1064,1455,23.46938775510204
1182,1481,8.33333333333333
1075,505,9.47368421052631
3292,1098,100.0
2045,1019,89.23076923076924
2433,538,13.253012048192769
3477,1073,21.6867469879518
517,837,12.0
908,2012,6.06060606060606
2188,1129,43.28358208955223
1662,2064,100.0
625,818,46.06741573033708
1084,2132,66.66666666666666
2436,1812,43.0
3136,1633,8.08080808080808
172,1476,45.0
2709,113,22.89156626506024
600,453,100.0
307,985,27.368421052631582
3676,1338,0.0
261,117,0.0
1772,1745,87.8048780487805
1665,1978,53.01204819277109
1832,1935,100.0
140,1532,97.97979797979798
2813,1019,87.6923076923077
2582,2036,67.0
3520,913,8.08080808080808
1468,2132,74.74747474747475
1075,265,7.36842105263157
3582,384,100.0
3288,213,100.0
789,2033,33.734939759036145
2820,612,91.0
1669,357,5.0
825,981,32.0
241,1058,44.9438202247191
172,1236,62.0
129,58,14.457831325301198
2444,572,95.95959595959596
1941,1793,56.62650602409639
2572,889,26.86567164179104
1075,745,17.89473684210526
894,1104,100.0
2565,357,3.0
1084,1172,78.78787878787878
2198,116,12.0
1984,2113,7.07070707070707
988,1338,98.57142857142858
216,2133,100.0
21,593,16.867469879518072
2437,1317,61.0
2718,521,14.583333333333329
2984,15,27.55102040816326
1376,1568,93.87755102040816
1388,1985,1.21951219512195
1708,276,0.0
1662,624,100.0
2161,2018,73.03370786516854
1281,1018,25.3012048192771
901,597,10.0
1075,25,0.0
64,1873,7.07070707070707
3772,692,57.57575757575758
2904,1413,0.0
3589,2037,53.0
30,1721,0.0
2227,985,66.3157894736842
2565,2037,99.0
3313,578,31.46067415730337
2046,624,100.0
1804,1849,73.13432835820896
3136,1153,8.08080808080808
2912,848,100.0
1292,1772,0.0
2325,833,24.09638554216867
3585,1498,14.457831325301198
924,637,46.0
307,1225,44.21052631578947
1832,1455,2.04081632653061
3292,1578,98.57142857142858
700,1892,68.68686868686868
1760,2048,97.9591836734694
1324,996,63.0
662,1796,78.0
2924,1985,93.90243902439023
1277,539,55.38461538461539
3520,673,8.08080808080808
1368,453,0.0
908,92,97.97979797979798
517,2037,6.0
405,833,14.457831325301198
2929,338,40.44943820224719
608,1328,3.0612244897959098
3582,144,8.33333333333333
2572,169,76.11940298507463
1777,1538,62.92134831460674
517,1797,64.0
220,1098,0.0
3477,1793,38.55421686746988
2949,837,99.0
1843,985,55.78947368421052
140,1052,2.02020202020202
2236,452,72.72727272727273
600,1893,100.0
2045,1739,75.38461538461539
3201,1498,54.21686746987952
236,65,2.4390243902439
2430,1104,100.0
1209,741,11.0
268,889,35.82089552238806
1064,1215,23.46938775510204
3182,1201,35.0
2060,1292,96.96969696969695
3477,353,20.48192771084337
1797,357,1.0
1278,624,8.33333333333333
1760,1568,3.0612244897959098
3772,1892,75.75757575757575
2053,597,70.0
3201,778,38.55421686746988
2908,618,98.57142857142858
2828,1772,92.92929292929291
3581,539,7.69230769230769
1308,157,43.0
1182,281,2.08333333333333
789,1073,19.27710843373494
2540,1265,76.82926829268293
2520,1893,100.0
662,356,22.0
1593,1461,56.99999999999999
3313,1778,43.82022471910112
894,1824,20.0
268,1129,65.67164179104478
524,1292,94.94949494949496
1468,452,73.73737373737373
3628,1716,60.0
1173,1793,20.48192771084337
1738,1289,80.51948051948052
901,837,22.0
2817,58,15.66265060240964
604,378,1.42857142857142
1413,1797,99.0
3228,1357,99.0
3477,1313,6.02409638554216
2904,2133,0.0
3581,779,10.76923076923077
2437,117,23.0
2144,1088,3.0612244897959098
1420,1369,44.776119402985074
2060,332,93.93939393939394
494,721,1.0
316,692,76.76767676767676
3201,58,10.8433734939759
2216,1455,61.224489795918366
3308,65,1.21951219512195
126,624,15.0
1752,1173,100.0
3477,113,6.02409638554216
3244,996,62.0
2929,98,32.58426966292135
2524,858,98.57142857142858
3228,2077,95.0
3680,128,100.0
2890,2009,98.7012987012987
1676,1532,94.94949494949496
3486,1241,100.0
3201,1018,39.75903614457831
3388,2132,73.73737373737373
2437,597,40.0
3340,889,77.61194029850746
2709,593,66.26506024096386
1984,1153,29.292929292929287
261,1557,98.0
3628,276,0.0
2430,384,100.0
1752,453,0.0
1277,1499,63.07692307692307
220,378,1.42857142857142
2437,1557,6.0
2912,1088,0.0
1557,113,4.81927710843373
524,1772,94.94949494949496
3368,1455,43.87755102040816
3308,545,1.21951219512195
1738,1769,45.454545454545446
316,1412,71.71717171717171
110,1681,6.0
2956,1609,43.28358208955223
2520,453,0.0
2368,433,19.19191919191919
2325,1073,80.72289156626506
2745,261,30.0
894,144,6.66666666666666
2821,1077,45.0
140,332,3.03030303030303
1430,2036,6.0
1368,1413,99.0
2325,1313,90.36144578313252
1308,397,28.999999999999996
3486,521,3.125
224,1568,9.18367346938775
1669,117,9.0
652,169,53.73134328358209
2092,756,39.0
1676,1772,86.86868686868688
3658,1049,72.72727272727273
1777,818,47.19101123595505
3672,693,100.0
3581,1979,64.61538461538461
3582,2064,96.66666666666669
2361,1941,0.0
1941,593,19.27710843373494
3520,1633,11.11111111111111
3333,1317,100.0
1448,255,54.08163265306123
3388,1172,72.72727272727273
3296,1808,2.04081632653061
1372,1338,98.57142857142858
2572,649,70.1492537313433
2949,2037,100.0
2460,1837,99.0
21,1073,7.228915662650599
3274,1769,12.98701298701298
2821,1317,90.0
2430,1344,100.0
3136,193,8.08080808080808
625,1298,55.0561797752809
3596,1772,92.92929292929291
2476,1956,0.0
1661,59,3.07692307692307
3296,2048,98.97959183673468
1669,1077,61.0
984,453,0.0
2216,1935,44.89795918367347
3292,2058,2.85714285714285
2368,2113,21.21212121212121
21,2033,68.67469879518072
1760,608,97.9591836734694
57,1941,43.0
2060,1052,95.95959595959596
3717,1797,0.0
278,596,12.0
3486,1721,97.91666666666666
1984,673,22.22222222222222
2476,1236,86.0
156,2077,74.0
3582,1824,100.0
2904,213,100.0
3205,2037,84.0
3340,2089,80.59701492537313
2813,539,84.61538461538461
1173,1313,85.54216867469879
2929,1298,70.78651685393258
1852,1892,74.74747474747475
2060,812,3.03030303030303
2144,128,97.9591836734694
3658,89,74.02597402597402
133,1077,18.0
604,1098,1.42857142857142
3520,1393,6.06060606060606
878,1441,84.0
216,933,100.0
1009,2018,8.98876404494382
1566,1961,100.0
1292,1292,95.95959595959596
261,597,0.0
3612,397,100.0
992,128,95.91836734693877
3724,2089,44.776119402985074
296,1455,22.44897959183673
2198,1556,82.0
172,756,0.0
1752,2133,0.0
2821,357,10.0
3676,2058,98.57142857142858
625,98,5.61797752808988
57,741,0.0
126,1584,6.66666666666666
