x,y,averaged_value
1036,1970,61.458333333333336
2001,1150,24.137931034482758
58,557,88.77551020408163
2178,183,65.3061224489796
3648,137,64.64646464646465
3340,1730,63.541666666666664
2746,77,84.6938775510204
2222,1381,10.98901098901098
2690,1340,98.98989898989899
1594,77,94.89795918367348
849,1150,68.96551724137932
3537,1630,70.11494252873564
1174,596,4.0
1420,1970,37.5
258,1623,33.6734693877551
1594,1517,95.91836734693877
465,910,66.66666666666666
3169,502,13.88888888888889
1344,1817,75.75757575757575
2956,1490,56.25
3514,317,97.9591836734694
2001,1630,72.41379310344827
2222,1621,67.03296703296702
1558,2036,8.0
97,1462,19.44444444444444
386,860,10.1010101010101
2001,1390,85.0574712643678
2746,317,88.77551020408163
3384,2006,36.0
3714,423,25.510204081632647
3340,530,29.166666666666668
2362,1277,85.71428571428571
3648,377,51.515151515151516
2001,670,77.01149425287356
3553,1462,50.0
406,356,2.0
2946,1863,54.08163265306123
2362,1517,92.85714285714286
2306,1340,96.96969696969695
3153,430,71.26436781609196
2188,290,0.0
1838,1861,9.89010989010989
2746,1277,89.79591836734694
97,742,63.888888888888886
642,663,70.40816326530613
1942,596,5.0
2880,857,2.02020202020202
1274,1566,12.0
696,566,57.99999999999999
442,1277,89.79591836734694
826,1037,91.83673469387756
3553,1222,55.55555555555556
2769,1630,57.47126436781609
642,1623,26.53061224489796
81,1630,32.18390804597701
2606,661,1.09890109890109
442,1517,90.81632653061223
1015,651,45.0
2572,1970,42.70833333333333
506,846,93.0
3514,1757,89.79591836734694
576,1817,1.01010101010101
2769,910,74.71264367816092
1026,1863,74.48979591836735
2326,1556,0.0
1210,1997,90.81632653061223
1633,1222,72.22222222222221
386,2060,2.02020202020202
2232,1766,12.0
58,797,85.71428571428571
652,50,15.625
1617,1150,71.26436781609196
1978,77,92.85714285714286
81,1390,42.5287356321839
865,502,22.22222222222222
3374,661,72.52747252747253
3074,140,8.08080808080808
2426,1086,50.0
2496,1337,28.28282828282828
849,1630,54.02298850574713
1942,1556,31.0
2178,663,0.0
1804,770,17.70833333333333
58,77,95.91836734693877
2425,2027,95.95959595959596
81,910,43.67816091954023
481,262,52.77777777777778
3130,1517,96.93877551020408
1804,530,14.583333333333329
1617,1390,63.2183908045977
3514,797,29.59183673469387
1728,377,86.86868686868688
3537,1870,35.63218390804598
890,2046,95.0
3319,411,25.0
2401,1702,66.66666666666666
3130,1277,86.73469387755102
1154,620,3.03030303030303
1410,1863,2.04081632653061
451,298,4.25531914893617
2188,1010,53.125
81,2110,73.5632183908046
2990,1621,0.0
2616,86,28.000000000000004
826,557,87.75510204081633
2385,1870,42.5287356321839
481,982,36.11111111111111
1210,1277,89.79591836734694
1210,797,84.6938775510204
2572,290,30.208333333333332
2769,1150,67.81609195402298
2042,126,96.0
1603,58,3.1914893617021196
3553,502,52.77777777777778
3094,836,15.0
121,1067,98.98989898989899
2178,1383,1.0204081632653
1978,557,82.6530612244898
3264,857,84.84848484848484
1420,530,16.66666666666666
1794,903,10.20408163265306
312,566,94.0
826,1997,85.71428571428571
1783,171,97.0
1249,502,50.0
505,1067,6.06060606060606
3130,1757,90.81632653061223
3139,1258,64.8936170212766
22,116,0.0
192,137,98.98989898989899
2746,1997,81.63265306122449
2188,1730,63.541666666666664
2810,1806,3.0
1410,903,31.63265306122449
465,190,21.83908045977011
1617,1870,48.275862068965516
2385,190,65.51724137931035
2385,1630,71.26436781609196
442,1037,93.87755102040816
3724,770,16.66666666666666
3768,2006,47.0
3714,183,44.89795918367347
3193,1307,0.0
1633,22,58.333333333333336
2551,2091,11.0
2956,770,70.83333333333334
2990,2101,26.37362637362637
3139,1978,7.446808510638291
2426,1806,94.0
2769,670,74.71264367816092
3537,2110,71.26436781609196
2178,2103,46.93877551020408
1594,1997,93.87755102040816
1233,190,68.96551724137932
865,1702,63.888888888888886
2831,1134,90.21739130434784
2496,857,49.494949494949495
1420,50,16.66666666666666
1617,910,67.81609195402298
2425,347,6.06060606060606
2946,423,5.10204081632653
2769,1870,87.35632183908046
442,77,96.93877551020408
1633,982,36.11111111111111
2572,530,83.33333333333334
3758,1861,2.19780219780219
2562,1863,0.0
2326,356,9.0
67,58,2.1276595744680797
696,86,59.0
3319,1131,4.0
2810,126,52.0
2385,430,87.35632183908046
3599,1614,22.826086956521728
576,1097,78.78787878787878
1538,1820,74.74747474747475
1633,1462,69.44444444444444
3537,1390,73.5632183908046
3340,1010,45.83333333333333
3714,1143,6.122448979591829
1658,1806,2.0
2769,430,63.2183908045977
2831,894,64.13043478260869
481,1702,63.888888888888886
2710,1076,61.0
686,1621,68.13186813186813
2956,290,76.04166666666666
258,183,85.71428571428571
1848,1046,18.0
3169,1702,41.66666666666667
1219,1258,7.446808510638291
3340,1250,69.79166666666666
3478,116,5.0
2935,171,41.0
3537,910,51.724137931034484
2385,910,73.5632183908046
2447,2094,0.0
1249,982,38.88888888888889
2956,1970,23.95833333333333
2810,606,62.0
192,1337,85.85858585858585
2001,190,67.81609195402298
1273,347,86.86868686868688
258,423,100.0
1603,1498,89.36170212765957
696,1286,31.0
2326,836,39.0
2188,530,22.91666666666666
1538,2060,40.4040404040404
1233,2110,77.01149425287356
2831,414,17.391304347826082
2990,901,1.09890109890109
3553,1942,72.22222222222221
505,827,56.56565656565656
1942,1796,69.0
849,1870,66.66666666666666
1274,126,97.0
3714,1863,0.0
2572,1250,71.875
2935,1371,1.0
2306,380,20.2020202020202
1233,1150,70.11494252873564
2785,502,47.22222222222222
1464,1286,0.0
835,1738,19.14893617021276
2425,587,13.13131313131313
960,1577,96.96969696969695
406,1076,8.0
3153,190,34.48275862068966
1420,290,14.583333333333329
2785,22,61.111111111111114
3374,421,19.78021978021978
3578,846,96.0
22,596,0.0
247,1611,26.0
3523,58,4.25531914893617
3714,663,45.91836734693877
3458,380,7.07070707070707
22,356,0.0
652,1970,8.33333333333333
911,654,29.34782608695652
2041,1307,6.06060606060606
3384,1046,0.0
81,670,60.91954022988506
960,617,96.96969696969695
1804,1730,65.625
835,1498,100.0
3578,606,96.0
302,1141,4.39560439560439
2167,411,82.0
3000,1046,0.0
1794,1863,17.3469387755102
3340,1490,61.458333333333336
2690,1580,35.35353535353535
121,587,96.96969696969695
3384,1526,0.0
3215,2094,15.217391304347819
2188,1490,87.5
2042,2046,96.0
2880,137,53.535353535353536
406,1316,33.0
1026,423,55.10204081632652
386,1340,43.43434343434343
212,1982,93.0
120,204,78.0
2809,587,14.14141414141414
3384,1286,0.0
3215,1374,75.0
3724,1490,8.33333333333333
302,421,98.9010989010989
960,1817,2.02020202020202
247,2091,98.0
980,1982,65.0
1174,2036,2.0
1026,1623,38.775510204081634
122,1326,63.0
268,1970,12.5
1603,1978,51.06382978723404
888,204,74.0
1748,1982,100.0
3193,2027,3.03030303030303
652,1010,19.79166666666666
1464,1766,0.0
1410,2103,77.55102040816327
3264,1097,6.06060606060606
2690,860,85.85858585858585
2167,2091,2.0
2041,1787,17.17171717171717
1036,1250,30.208333333333332
2990,421,5.49450549450549
1364,62,98.0
67,1018,2.1276595744680797
506,1566,15.0
3576,204,39.0
1036,1730,2.08333333333333
3094,1796,0.0
1783,1611,1.0
1728,1577,8.08080808080808
2,2060,1.01010101010101
642,1383,16.32653061224489
2041,2027,55.55555555555556
212,302,98.0
1804,1490,80.20833333333334
2222,1141,5.49450549450549
212,542,99.0
3724,530,13.54166666666666
576,2057,98.98989898989899
3330,423,18.367346938775512
527,174,100.0
1272,684,36.0
3703,891,74.0
2425,1787,51.515151515151516
1658,846,23.0
2616,2006,54.0
980,542,99.0
2572,50,14.583333333333329
2425,1547,98.98989898989899
1794,1383,2.04081632653061
1454,2101,30.76923076923077
268,1490,66.66666666666666
576,137,96.96969696969695
2371,1018,77.6595744680851
2551,1611,2.0
3000,1526,0.0
1295,174,88.04347826086956
1538,140,3.03030303030303
505,2027,98.98989898989899
268,50,15.625
642,2103,100.0
2132,1742,4.0
2808,684,0.0
3094,1076,57.99999999999999
3648,1097,54.54545454545454
1679,1134,73.91304347826086
631,1131,43.0
3523,1018,15.957446808510639
3768,326,93.0
3577,587,97.97979797979798
596,1982,98.0
2956,530,85.41666666666666
386,1580,97.97979797979798
1070,181,69.23076923076923
2326,1796,77.0
258,1143,40.81632653061224
122,1566,77.0
120,1884,43.0
2132,1982,19.0
3724,1010,11.45833333333333
911,1134,30.43478260869565
247,1851,0.0
960,857,54.54545454545454
67,1738,0.0
1026,1383,3.0612244897959098
1174,1316,0.0
1679,414,43.47826086956521
506,2046,97.0
1464,566,57.99999999999999
2900,1982,1.0
1454,1861,47.25274725274725
2112,857,23.23232323232323
3215,1614,61.95652173913043
3703,1851,13.0
3724,1730,7.29166666666666
596,62,99.0
2809,107,60.60606060606061
1420,1250,95.83333333333334
312,2006,84.0
2178,903,4.08163265306122
889,1307,10.1010101010101
120,2124,100.0
2222,421,31.86813186813186
3478,2036,25.0
960,377,96.96969696969695
143,1134,69.56521739130434
652,1490,44.79166666666667
3284,1982,31.0
2755,1978,17.02127659574468
2167,1371,5.0
268,1010,12.5
506,1326,41.0
2562,1383,14.28571428571428
3215,174,40.21739130434782
212,1022,83.0
1942,1316,82.0
1344,857,66.66666666666666
3193,1067,63.63636363636363
2424,1644,0.0
1838,1621,7.69230769230769
1080,1286,100.0
1804,1250,100.0
2371,1498,2.1276595744680797
143,1374,54.347826086956516
1657,827,80.8080808080808
1364,1742,72.0
2946,663,0.0
2956,1730,92.70833333333334
406,2036,5.0
120,924,100.0
3458,1100,4.04040404040404
1274,1806,46.0
3384,86,48.0
652,1730,11.45833333333333
3330,183,18.367346938775512
2516,1262,28.999999999999996
3374,1861,2.19780219780219
889,1787,44.44444444444444
631,411,98.0
3264,2057,70.70707070707071
2188,770,10.41666666666666
980,782,51.0
2041,827,20.2020202020202
2042,1086,1.0
1922,1340,87.87878787878788
2606,181,25.274725274725267
3330,1863,2.04081632653061
2710,1556,28.999999999999996
3319,1611,0.0
1036,530,11.45833333333333
527,1854,100.0
3576,1884,0.0
1080,86,70.0
2132,62,76.0
2606,901,3.29670329670329
1804,1970,36.45833333333333
2496,1817,52.52525252525253
2810,2046,2.0
1154,140,2.02020202020202
3193,587,59.59595959595959
2946,1143,1.0204081632653
451,1978,14.89361702127659
790,1316,30.0
505,1787,6.06060606060606
911,414,16.30434782608695
2900,62,76.0
2551,1851,22.0
2188,50,13.54166666666666
312,1046,27.0
2306,1100,93.93939393939394
1679,1374,27.173913043478258
2808,2124,0.0
1804,290,12.5
2132,782,48.0
2371,538,84.04255319148936
1454,661,24.17582417582417
312,1526,0.0
3193,827,53.535353535353536
1295,1134,40.21739130434782
790,116,0.0
3330,1383,2.04081632653061
576,1577,60.60606060606061
1274,606,72.0
2572,1730,56.25
3703,411,41.0
2516,1022,24.0
865,982,47.22222222222222
2809,1787,43.43434343434343
2956,1250,85.41666666666666
3576,684,28.999999999999996
3714,1623,20.40816326530612
3768,806,31.0
1633,262,61.111111111111114
2831,1854,80.43478260869566
980,1742,36.0
2167,171,96.0
686,421,28.57142857142857
1987,1738,94.68085106382979
2572,770,97.91666666666666
1410,663,38.775510204081634
2616,1046,0.0
1295,894,54.347826086956516
1249,1222,36.11111111111111
192,1097,24.24242424242424
1154,1820,20.2020202020202
1748,302,83.0
889,587,65.65656565656566
1410,1383,10.20408163265306
268,290,7.29166666666666
1838,661,16.483516483516482
911,2094,34.782608695652165
1603,1738,50.0
481,502,61.111111111111114
3194,2046,7.000000000000001
1036,290,10.41666666666666
3599,1134,36.95652173913043
247,891,97.0
212,782,99.0
2880,377,26.26262626262626
505,347,97.97979797979798
504,684,63.0
1633,1702,44.44444444444444
1804,50,16.66666666666666
2326,2036,66.0
1679,2094,39.130434782608695
2616,326,0.0
302,2101,98.9010989010989
1748,1262,26.0
1603,1018,41.48936170212766
97,1702,55.55555555555556
3724,1970,75.0
1015,891,34.0
2880,1337,1.01010101010101
2063,654,29.34782608695652
3094,2036,60.0
3000,806,0.0
1036,1010,86.45833333333334
3553,262,66.66666666666666
980,62,99.0
2040,2124,31.0
1273,1307,66.66666666666666
258,1863,0.0
2447,1854,50.0
3194,1086,8.0
3193,1547,5.05050505050505
2551,891,12.0
1249,1942,41.66666666666667
3724,290,8.33333333333333
686,1861,53.84615384615385
3284,542,75.0
960,1337,2.02020202020202
22,1316,0.0
2017,262,63.888888888888886
2728,1643,23.23232323232323
2178,1863,2.04081632653061
527,1134,61.95652173913043
596,542,53.0
2935,1851,0.0
1080,326,53.0
2990,1141,1.09890109890109
2425,107,74.74747474747475
1656,684,27.0
268,1250,65.625
40,1163,93.93939393939394
2401,1222,50.0
3194,126,50.0
3284,1262,47.0
2371,1738,91.48936170212765
3458,1820,84.84848484848484
97,262,77.77777777777779
2572,1010,59.375
1192,2123,94.94949494949496
2041,1067,9.09090909090909
911,894,51.08695652173913
2900,542,27.0
576,1337,55.55555555555556
1420,1730,69.79166666666666
888,444,17.0
3319,651,37.0
1192,1643,22.22222222222222
1794,1623,1.0204081632653
865,22,55.55555555555556
3340,1970,67.70833333333334
980,1502,1.0
2710,2036,59.0
3553,1702,80.55555555555556
3578,1806,50.0
835,778,52.12765957446809
3496,1883,2.02020202020202
1728,857,57.57575757575758
1454,421,28.57142857142857
1036,50,15.625
2946,2103,47.95918367346938
2017,1942,44.44444444444444
1295,1614,70.65217391304348
2900,302,69.0
247,1131,18.0
268,770,11.45833333333333
505,587,95.95959595959596
1249,1462,66.66666666666666
2426,2046,97.0
1295,1374,53.2608695652174
3501,1812,4.22535211267605
1794,1143,37.75510204081632
3192,1164,69.0
312,1286,0.0
960,2057,93.93939393939394
808,1163,42.42424242424242
1364,782,67.0
1558,356,3.0
1070,1861,42.85714285714285
3599,1374,50.0
3523,1978,91.48936170212765
2956,1010,75.0
1657,2027,70.70707070707071
3169,1222,63.888888888888886
2063,414,42.39130434782608
3714,1383,74.48979591836735
40,1403,93.93939393939394
911,1374,56.52173913043478
3668,1022,73.0
652,530,16.66666666666666
527,1374,44.56521739130434
1633,1942,69.44444444444444
813,1812,60.56338028169014
1399,411,100.0
3264,137,81.81818181818183
1658,2046,89.0
642,1143,73.46938775510205
451,1498,88.29787234042553
3576,1644,19.0
1679,1854,56.52173913043478
2188,1970,82.29166666666666
1464,86,95.0
2132,1502,38.0
2344,1403,90.90909090909092
3215,654,41.30434782608695
1657,107,90.90909090909092
2401,1462,41.66666666666667
3599,414,60.86956521739131
1410,1143,74.48979591836735
835,1018,89.36170212765957
1197,372,69.01408450704226
889,827,70.70707070707071
3758,1141,24.17582417582417
980,302,75.0
3215,1134,33.69565217391304
1558,596,2.0
3578,126,99.0
3553,22,66.66666666666666
576,857,98.98989898989899
2562,663,34.69387755102041
120,1644,22.0
1679,174,52.17391304347826
3496,203,47.47474747474747
1036,1490,95.83333333333334
1420,1010,88.54166666666666
2188,1250,83.33333333333334
835,538,12.76595744680851
1015,171,73.0
2831,1374,31.521739130434778
2516,1742,31.0
2785,1702,50.0
258,903,95.91836734693877
3599,2094,50.0
2042,1806,2.0
2344,683,20.2020202020202
3501,372,56.33802816901409
2112,137,98.98989898989899
1364,1022,16.0
3577,1547,39.39393939393939
2606,1621,14.28571428571428
3215,1854,29.34782608695652
865,262,61.111111111111114
406,1556,75.0
1026,903,53.06122448979592
143,1614,71.73913043478261
2935,891,4.0
2755,1498,79.7872340425532
2516,302,17.0
1960,203,97.97979797979798
1410,1623,42.85714285714285
2785,742,83.33333333333334
1344,1577,1.01010101010101
696,806,62.0
1679,1614,29.34782608695652
3117,1572,50.70422535211267
1219,1978,87.2340425531915
2831,1614,73.91304347826086
3374,1141,5.49450549450549
3284,302,68.0
2785,1222,44.44444444444444
3578,1326,35.0
3215,414,29.34782608695652
790,1796,22.0
808,1643,88.88888888888889
1633,502,66.66666666666666
1080,806,42.0
2562,2103,4.08163265306122
631,171,94.0
1581,372,70.4225352112676
2,1100,0.0
2063,1134,64.13043478260869
1273,107,98.98989898989899
2132,542,78.0
576,617,96.96969696969695
3576,2124,20.0
3169,1942,52.77777777777778
2371,298,22.34042553191489
1454,1141,8.79120879120879
696,2006,41.0
3577,827,44.44444444444444
652,770,17.70833333333333
122,2046,95.0
481,22,58.333333333333336
3284,782,75.0
3074,1340,96.96969696969695
2562,1143,10.20408163265306
2551,411,45.0
2349,132,81.69014084507043
1728,137,100.0
1174,1556,67.0
2401,982,86.11111111111111
1748,1502,5.0
2562,1623,29.59183673469387
143,414,100.0
696,1046,36.0
2810,1326,0.0
3112,1403,5.05050505050505
2755,1258,70.2127659574468
2424,204,32.0
121,1787,76.76767676767676
3758,421,45.05494505494505
1794,423,56.12244897959183
865,1222,100.0
386,620,4.04040404040404
2733,1812,33.80281690140845
2551,171,30.0
3284,62,75.0
3112,1643,95.95959595959596
642,1863,53.06122448979592
889,107,98.98989898989899
122,846,97.0
2326,116,0.0
1295,414,76.08695652173914
888,1884,0.0
2690,1100,96.96969696969695
1848,566,32.0
1838,1381,3.29670329670329
2785,1462,19.44444444444444
2496,377,38.38383838383838
2809,827,14.14141414141414
2562,183,39.795918367346935
3139,1498,80.85106382978722
2344,203,7.07070707070707
3668,1982,3.0
3117,1092,28.169014084507037
3319,1371,9.0
2616,566,0.0
790,596,0.0
1794,2103,100.0
143,654,100.0
1658,1326,4.0
3169,22,91.66666666666666
3668,1262,88.0
2432,988,9.19540229885057
770,620,11.11111111111111
2041,107,74.74747474747475
686,181,50.54945054945055
3192,1404,2.0
192,617,100.0
1026,1143,29.59183673469387
2728,203,96.96969696969695
3384,1766,0.0
2785,982,38.88888888888889
67,1978,13.82978723404255
1295,2094,54.347826086956516
596,1262,78.0
2,140,0.0
1783,2091,97.0
1960,923,6.06060606060606
1838,1141,16.483516483516482
3215,894,53.2608695652174
2946,1383,40.81632653061224
97,22,0.0
2063,1854,44.56521739130434
2040,1884,19.0
268,530,16.66666666666666
1273,587,74.74747474747475
40,1643,97.97979797979798
2496,617,2.02020202020202
2063,2094,45.65217391304347
1410,423,25.510204081632647
2017,982,52.77777777777778
3523,1498,75.53191489361703
45,132,100.0
1922,2060,3.03030303030303
896,1948,13.79310344827586
696,1526,28.999999999999996
1558,1076,17.0
3284,1502,28.999999999999996
1192,1163,1.01010101010101
3194,1806,47.0
527,2094,53.2608695652174
686,1381,23.07692307692307
2178,1623,46.93877551020408
2401,502,91.66666666666666
505,107,100.0
2447,174,66.30434782608695
3501,612,57.74647887323944
2572,1490,85.41666666666666
1576,683,98.98989898989899
888,1644,37.0
2112,1577,35.35353535353535
911,1614,54.347826086956516
1154,860,8.08080808080808
813,372,88.73239436619718
2816,28,86.20689655172413
2946,903,17.3469387755102
3553,982,44.44444444444444
2831,2094,47.82608695652174
1273,1547,19.19191919191919
212,1742,60.0
1192,683,96.96969696969695
1558,1796,36.0
1965,1812,18.30985915492957
911,1854,38.04347826086957
770,1100,17.17171717171717
3374,1621,16.483516483516482
808,203,88.88888888888889
2063,894,27.173913043478258
2900,782,11.0
2017,22,61.111111111111114
2956,50,45.83333333333333
2232,2006,44.0
45,1572,100.0
504,1404,23.0
40,923,88.88888888888889
143,2094,10.8695652173913
1538,1100,20.2020202020202
1364,542,71.0
631,891,44.0
2017,502,38.88888888888889
1274,2046,30.0
2831,654,21.7391304347826
2112,1097,6.06060606060606
2946,1623,14.28571428571428
1420,770,16.66666666666666
527,414,38.04347826086957
45,372,91.54929577464787
97,1222,88.88888888888889
3584,1468,81.60919540229885
790,836,10.0
2990,661,6.5934065934065895
889,347,96.96969696969695
1748,62,98.0
1464,326,97.0
808,1883,70.70707070707071
813,612,69.01408450704226
3330,2103,93.87755102040816
888,2124,33.0
1399,1131,5.0
481,742,50.0
122,126,91.0
1538,1580,26.26262626262626
3668,302,67.0
3758,1621,19.78021978021978
121,107,98.98989898989899
2562,903,25.510204081632647
3523,778,57.446808510638306
1280,1228,89.65517241379311
2733,1092,8.45070422535211
3169,982,86.11111111111111
1192,203,94.94949494949496
1364,302,66.0
2040,204,59.0
1154,1340,0.0
2232,1286,0.0
3169,742,58.333333333333336
1965,132,70.4225352112676
3703,1371,46.0
2516,542,42.0
3139,538,70.2127659574468
1070,901,28.57142857142857
3478,356,2.0
1026,2103,84.6938775510204
2816,988,5.7471264367816
2344,443,21.21212121212121
1922,140,5.05050505050505
889,1067,47.47474747474747
506,366,89.0
2017,1462,69.44444444444444
2733,2052,53.52112676056338
980,1022,27.0
1026,663,31.63265306122449
